Time,SST,SS,Depth,Long,Lat
2019-12-16,27.025,31.6149,1.0,-78.85,2.0
2019-12-16,27.0271,31.6117,2.0,-78.85,2.0
2019-12-16,27.0272,31.6128,3.0,-78.85,2.0
2019-12-16,27.028,31.6196,4.0,-78.85,2.0
2019-12-16,27.0281,31.6245,5.0,-78.85,2.0
2019-12-16,27.0277,31.6305,6.0,-78.85,2.0
2019-12-16,27.0247,31.6517,7.0,-78.85,2.0
2019-12-16,27.0072,31.6849,8.0,-78.85,2.0
2019-12-16,26.9917,31.7129,9.0,-78.85,2.0
2019-12-16,26.9674,31.7971,10.0,-78.85,2.0
2019-12-16,26.8866,32.0339,11.0,-78.85,2.0
2019-12-16,26.7656,32.3542,12.0,-78.85,2.0
2019-12-16,26.7533,32.6739,13.0,-78.85,2.0
2019-12-16,26.8724,32.7222,14.0,-78.85,2.0
2019-12-16,26.9627,32.7197,15.0,-78.85,2.0
2019-12-16,26.9924,32.7139,16.0,-78.85,2.0
2019-12-16,26.9905,32.7171,17.0,-78.85,2.0
2019-12-16,26.9834,32.7254,18.0,-78.85,2.0
2019-12-16,26.9718,32.7376,19.0,-78.85,2.0
2019-12-16,26.9695,32.7442,20.0,-78.85,2.0
2019-12-16,26.9677,32.7466,21.0,-78.85,2.0
2019-12-16,26.9668,32.748,22.0,-78.85,2.0
2019-12-16,26.9661,32.7499,23.0,-78.85,2.0
2019-12-16,26.9655,32.7504,24.0,-78.85,2.0
2019-12-16,26.9656,32.7529,25.0,-78.85,2.0
2019-12-16,26.9659,32.7584,26.0,-78.85,2.0
2019-12-16,26.9681,32.7638,27.0,-78.85,2.0
2019-12-16,26.9707,32.7693,28.0,-78.85,2.0
2019-12-16,26.9741,32.7778,29.0,-78.85,2.0
2019-12-16,26.9822,32.8211,30.0,-78.85,2.0
2019-12-16,26.9997,32.8659,31.0,-78.85,2.0
2019-12-16,27.0038,32.8623,32.0,-78.85,2.0
2019-12-16,26.9865,32.8516,33.0,-78.85,2.0
2019-12-16,26.9647,32.8498,34.0,-78.85,2.0
2019-12-16,26.9532,32.8676,35.0,-78.85,2.0
2019-12-16,26.9527,32.8658,36.0,-78.85,2.0
2019-12-16,26.9444,32.8553,37.0,-78.85,2.0
2019-12-16,26.9342,32.8604,38.0,-78.85,2.0
2019-12-16,26.9273,32.8607,39.0,-78.85,2.0
2019-12-16,26.924,32.8728,40.0,-78.85,2.0
2019-12-16,26.9291,32.8787,41.0,-78.85,2.0
2019-12-16,26.9345,32.9005,42.0,-78.85,2.0
2019-12-16,26.9388,32.8749,43.0,-78.85,2.0
2019-12-16,26.8479,32.8356,44.0,-78.85,2.0
2019-12-16,26.7366,32.8582,45.0,-78.85,2.0
2019-12-16,26.6644,32.8631,46.0,-78.85,2.0
2019-12-16,26.6074,32.8075,47.0,-78.85,2.0
2019-12-16,26.4641,32.6924,48.0,-78.85,2.0
2019-12-16,26.1663,32.6212,49.0,-78.85,2.0
2019-12-16,25.5927,32.2105,50.0,-78.85,2.0
2019-12-16,23.3953,32.1845,51.0,-78.85,2.0
2019-12-16,20.6755,33.529,52.0,-78.85,2.0
2019-12-16,19.4956,34.2275,53.0,-78.85,2.0
2019-12-16,18.9969,34.4041,54.0,-78.85,2.0
2019-12-16,18.5836,34.4754,55.0,-78.85,2.0
2019-12-16,18.1961,34.621,56.0,-78.85,2.0
2019-12-16,17.9783,34.7776,57.0,-78.85,2.0
2019-12-16,17.9017,34.8366,58.0,-78.85,2.0
2019-12-16,17.8827,34.8438,59.0,-78.85,2.0
2019-12-16,17.8635,34.8349,60.0,-78.85,2.0
2019-12-16,17.7921,34.7924,61.0,-78.85,2.0
2019-12-16,17.6723,34.8379,62.0,-78.85,2.0
2019-12-16,17.6221,34.8505,63.0,-78.85,2.0
2019-12-16,17.5976,34.8522,64.0,-78.85,2.0
2019-12-16,17.5774,34.8488,65.0,-78.85,2.0
2019-12-16,17.5553,34.842,66.0,-78.85,2.0
2019-12-16,17.5267,34.8386,67.0,-78.85,2.0
2019-12-16,17.485,34.8179,68.0,-78.85,2.0
2019-12-16,17.4228,34.8354,69.0,-78.85,2.0
2019-12-16,17.3709,34.817,70.0,-78.85,2.0
2019-12-16,17.3029,34.8507,71.0,-78.85,2.0
2019-12-16,17.2618,34.8181,72.0,-78.85,2.0
2019-12-16,17.1515,34.8628,73.0,-78.85,2.0
2019-12-16,17.1147,34.8904,74.0,-78.85,2.0
2019-12-16,17.1013,34.9027,75.0,-78.85,2.0
2019-12-16,17.0999,34.9081,76.0,-78.85,2.0
2019-12-16,17.1025,34.9127,77.0,-78.85,2.0
2019-12-16,17.107,34.9158,78.0,-78.85,2.0
2019-12-16,17.0961,34.8786,79.0,-78.85,2.0
2019-12-16,17.0057,34.8737,80.0,-78.85,2.0
2019-12-30,27.3472,31.6496,1.0,-78.85,2.0
2019-12-30,27.345,31.6604,2.0,-78.85,2.0
2019-12-30,27.3347,31.6795,3.0,-78.85,2.0
2019-12-30,27.336,31.6796,4.0,-78.85,2.0
2019-12-30,27.3304,31.686,5.0,-78.85,2.0
2019-12-30,27.3188,31.7009,6.0,-78.85,2.0
2019-12-30,27.3058,31.7209,7.0,-78.85,2.0
2019-12-30,27.2906,31.7495,8.0,-78.85,2.0
2019-12-30,27.2752,31.7982,9.0,-78.85,2.0
2019-12-30,27.234,31.8841,10.0,-78.85,2.0
2019-12-30,27.208,31.9723,11.0,-78.85,2.0
2019-12-30,27.1886,32.0701,12.0,-78.85,2.0
2019-12-30,27.1598,32.1892,13.0,-78.85,2.0
2019-12-30,27.1497,32.2593,14.0,-78.85,2.0
2019-12-30,27.1269,32.4046,15.0,-78.85,2.0
2019-12-30,27.1143,32.4737,16.0,-78.85,2.0
2019-12-30,27.1075,32.5061,17.0,-78.85,2.0
2019-12-30,27.0952,32.5322,18.0,-78.85,2.0
2019-12-30,27.0715,32.5672,19.0,-78.85,2.0
2019-12-30,27.0674,32.5786,20.0,-78.85,2.0
2019-12-30,27.0653,32.5934,21.0,-78.85,2.0
2019-12-30,27.0582,32.6044,22.0,-78.85,2.0
2019-12-30,27.0395,32.6127,23.0,-78.85,2.0
2019-12-30,26.9911,32.6184,24.0,-78.85,2.0
2019-12-30,26.9367,32.6305,25.0,-78.85,2.0
2019-12-30,26.9141,32.6452,26.0,-78.85,2.0
2019-12-30,26.911,32.6463,27.0,-78.85,2.0
2019-12-30,26.9045,32.6536,28.0,-78.85,2.0
2019-12-30,26.8887,32.6469,29.0,-78.85,2.0
2019-12-30,26.8328,32.6468,30.0,-78.85,2.0
2019-12-30,26.7985,32.6537,31.0,-78.85,2.0
2019-12-30,26.7851,32.6476,32.0,-78.85,2.0
2019-12-30,26.7386,32.6473,33.0,-78.85,2.0
2019-12-30,26.7022,32.6402,34.0,-78.85,2.0
2019-12-30,26.6778,32.6471,35.0,-78.85,2.0
2019-12-30,26.6425,32.6465,36.0,-78.85,2.0
2019-12-30,26.5918,32.6531,37.0,-78.85,2.0
2019-12-30,26.5311,32.6611,38.0,-78.85,2.0
2019-12-30,26.479,32.6563,39.0,-78.85,2.0
2019-12-30,26.3753,32.664,40.0,-78.85,2.0
2019-12-30,26.0953,32.612,41.0,-78.85,2.0
2019-12-30,25.7187,32.773,42.0,-78.85,2.0
2019-12-30,25.445,32.7898,43.0,-78.85,2.0
2019-12-30,25.063,32.8927,44.0,-78.85,2.0
2019-12-30,24.8981,32.9694,45.0,-78.85,2.0
2019-12-30,24.8156,32.9792,46.0,-78.85,2.0
2019-12-30,24.0906,32.611,47.0,-78.85,2.0
2019-12-30,20.5145,33.5066,48.0,-78.85,2.0
2019-12-30,18.4815,34.3544,49.0,-78.85,2.0
2019-12-30,17.7586,34.6622,50.0,-78.85,2.0
2019-12-30,17.5094,34.734,51.0,-78.85,2.0
2019-12-30,17.3563,34.8005,52.0,-78.85,2.0
2019-12-30,17.3219,34.7973,53.0,-78.85,2.0
2019-12-30,17.1938,34.8078,54.0,-78.85,2.0
2019-12-30,17.0665,34.8384,55.0,-78.85,2.0
2019-12-30,16.8786,34.8479,56.0,-78.85,2.0
2019-12-30,16.6615,34.8229,57.0,-78.85,2.0
2019-12-30,16.3656,34.8912,58.0,-78.85,2.0
2019-12-30,16.2716,34.8968,59.0,-78.85,2.0
2019-12-30,16.1836,34.9119,60.0,-78.85,2.0
2019-12-30,16.1642,34.9254,61.0,-78.85,2.0
2019-12-30,16.1695,34.9288,62.0,-78.85,2.0
2019-12-30,16.1724,34.9257,63.0,-78.85,2.0
2019-12-30,-99999.0,-99999.0,64.0,-78.85,2.0
2019-12-30,-99999.0,-99999.0,65.0,-78.85,2.0
2019-12-30,-99999.0,-99999.0,66.0,-78.85,2.0
2019-12-30,-99999.0,-99999.0,67.0,-78.85,2.0
2019-12-30,-99999.0,-99999.0,68.0,-78.85,2.0
2019-12-30,-99999.0,-99999.0,69.0,-78.85,2.0
2019-12-30,-99999.0,-99999.0,70.0,-78.85,2.0
2019-12-30,-99999.0,-99999.0,71.0,-78.85,2.0
2019-12-30,-99999.0,-99999.0,72.0,-78.85,2.0
2019-12-30,-99999.0,-99999.0,73.0,-78.85,2.0
2019-12-30,-99999.0,-99999.0,74.0,-78.85,2.0
2019-12-30,-99999.0,-99999.0,75.0,-78.85,2.0
2019-12-30,-99999.0,-99999.0,76.0,-78.85,2.0
2019-12-30,-99999.0,-99999.0,77.0,-78.85,2.0
2019-12-30,-99999.0,-99999.0,78.0,-78.85,2.0
2019-12-30,-99999.0,-99999.0,79.0,-78.85,2.0
2019-12-30,-99999.0,-99999.0,80.0,-78.85,2.0
2020-01-15,27.4051,31.6634,1.0,-78.85,2.0
2020-01-15,27.4043,31.6636,2.0,-78.85,2.0
2020-01-15,27.4044,31.665,3.0,-78.85,2.0
2020-01-15,27.4057,31.6644,4.0,-78.85,2.0
2020-01-15,27.4061,31.6659,5.0,-78.85,2.0
2020-01-15,27.407,31.6688,6.0,-78.85,2.0
2020-01-15,27.4087,31.6809,7.0,-78.85,2.0
2020-01-15,27.409,31.6938,8.0,-78.85,2.0
2020-01-15,27.4091,31.7384,9.0,-78.85,2.0
2020-01-15,27.408,31.8192,10.0,-78.85,2.0
2020-01-15,27.3948,31.9354,11.0,-78.85,2.0
2020-01-15,27.3655,32.1071,12.0,-78.85,2.0
2020-01-15,27.327,32.2662,13.0,-78.85,2.0
2020-01-15,27.3105,32.3962,14.0,-78.85,2.0
2020-01-15,27.3021,32.435,15.0,-78.85,2.0
2020-01-15,27.3008,32.4522,16.0,-78.85,2.0
2020-01-15,27.3028,32.4561,17.0,-78.85,2.0
2020-01-15,27.3029,32.4716,18.0,-78.85,2.0
2020-01-15,27.3008,32.4984,19.0,-78.85,2.0
2020-01-15,27.2968,32.5267,20.0,-78.85,2.0
2020-01-15,27.293,32.5754,21.0,-78.85,2.0
2020-01-15,27.2843,32.6178,22.0,-78.85,2.0
2020-01-15,27.2752,32.6331,23.0,-78.85,2.0
2020-01-15,27.2701,32.6353,24.0,-78.85,2.0
2020-01-15,27.263,32.639,25.0,-78.85,2.0
2020-01-15,27.2502,32.6485,26.0,-78.85,2.0
2020-01-15,27.2372,32.6603,27.0,-78.85,2.0
2020-01-15,27.2186,32.6755,28.0,-78.85,2.0
2020-01-15,27.2094,32.6846,29.0,-78.85,2.0
2020-01-15,27.1991,32.6943,30.0,-78.85,2.0
2020-01-15,27.1902,32.7081,31.0,-78.85,2.0
2020-01-15,27.1852,32.7211,32.0,-78.85,2.0
2020-01-15,27.186,32.7496,33.0,-78.85,2.0
2020-01-15,27.1946,32.7673,34.0,-78.85,2.0
2020-01-15,27.194,32.7727,35.0,-78.85,2.0
2020-01-15,27.1888,32.7769,36.0,-78.85,2.0
2020-01-15,27.1551,32.6979,37.0,-78.85,2.0
2020-01-15,26.9422,32.6437,38.0,-78.85,2.0
2020-01-15,26.5959,32.6596,39.0,-78.85,2.0
2020-01-15,26.0345,32.6671,40.0,-78.85,2.0
2020-01-15,25.3903,32.7592,41.0,-78.85,2.0
2020-01-15,24.8011,32.9946,42.0,-78.85,2.0
2020-01-15,24.4873,33.1286,43.0,-78.85,2.0
2020-01-15,23.8769,32.6025,44.0,-78.85,2.0
2020-01-15,21.6481,32.4894,45.0,-78.85,2.0
2020-01-15,18.9539,33.7033,46.0,-78.85,2.0
2020-01-15,17.6458,34.507,47.0,-78.85,2.0
2020-01-15,17.228,34.824,48.0,-78.85,2.0
2020-01-15,17.1125,34.8943,49.0,-78.85,2.0
2020-01-15,17.0658,34.9051,50.0,-78.85,2.0
2020-01-15,17.0341,34.9008,51.0,-78.85,2.0
2020-01-15,16.9875,34.8678,52.0,-78.85,2.0
2020-01-15,16.8882,34.8498,53.0,-78.85,2.0
2020-01-15,16.7946,34.9104,54.0,-78.85,2.0
2020-01-15,16.7669,34.925,55.0,-78.85,2.0
2020-01-15,16.7579,34.9257,56.0,-78.85,2.0
2020-01-15,16.7548,34.9192,57.0,-78.85,2.0
2020-01-15,16.7515,34.9169,58.0,-78.85,2.0
2020-01-15,16.7437,34.9126,59.0,-78.85,2.0
2020-01-15,16.7349,34.9059,60.0,-78.85,2.0
2020-01-15,16.7155,34.8918,61.0,-78.85,2.0
2020-01-15,16.6681,34.8638,62.0,-78.85,2.0
2020-01-15,16.5971,34.8848,63.0,-78.85,2.0
2020-01-15,16.5602,34.9157,64.0,-78.85,2.0
2020-01-15,16.5526,34.9198,65.0,-78.85,2.0
2020-01-15,16.545,34.922,66.0,-78.85,2.0
2020-01-15,16.5407,34.9218,67.0,-78.85,2.0
2020-01-15,16.54,34.9224,68.0,-78.85,2.0
2020-01-15,16.5403,34.921,69.0,-78.85,2.0
2020-01-15,16.5405,34.9199,70.0,-78.85,2.0
2020-01-15,16.5398,34.919,71.0,-78.85,2.0
2020-01-15,16.5397,34.9179,72.0,-78.85,2.0
2020-01-15,16.5377,34.9143,73.0,-78.85,2.0
2020-01-15,16.5298,34.9013,74.0,-78.85,2.0
2020-01-15,16.5019,34.8883,75.0,-78.85,2.0
2020-01-15,16.4626,34.8848,76.0,-78.85,2.0
2020-01-15,16.4225,34.8853,77.0,-78.85,2.0
2020-01-15,16.3927,34.9013,78.0,-78.85,2.0
2020-01-15,16.3923,34.8877,79.0,-78.85,2.0
2020-01-15,16.3612,34.9022,80.0,-78.85,2.0
2020-01-30,27.806,29.0409,1.0,-78.85,2.0
2020-01-30,27.8092,29.0886,2.0,-78.85,2.0
2020-01-30,27.8491,29.3249,3.0,-78.85,2.0
2020-01-30,27.9008,29.7113,4.0,-78.85,2.0
2020-01-30,27.9032,30.6378,5.0,-78.85,2.0
2020-01-30,27.6866,31.0811,6.0,-78.85,2.0
2020-01-30,27.6232,31.3052,7.0,-78.85,2.0
2020-01-30,27.6924,31.395,8.0,-78.85,2.0
2020-01-30,27.7248,31.3853,9.0,-78.85,2.0
2020-01-30,27.7152,31.3742,10.0,-78.85,2.0
2020-01-30,27.6894,31.379,11.0,-78.85,2.0
2020-01-30,27.6697,31.382,12.0,-78.85,2.0
2020-01-30,27.654,31.3817,13.0,-78.85,2.0
2020-01-30,27.64,31.3927,14.0,-78.85,2.0
2020-01-30,27.6348,31.4459,15.0,-78.85,2.0
2020-01-30,27.6211,31.4616,16.0,-78.85,2.0
2020-01-30,27.5342,31.4697,17.0,-78.85,2.0
2020-01-30,27.4562,31.5026,18.0,-78.85,2.0
2020-01-30,27.4134,31.5243,19.0,-78.85,2.0
2020-01-30,27.3937,31.5418,20.0,-78.85,2.0
2020-01-30,27.3794,31.5737,21.0,-78.85,2.0
2020-01-30,27.3753,31.5875,22.0,-78.85,2.0
2020-01-30,27.3704,31.594,23.0,-78.85,2.0
2020-01-30,27.3628,31.6027,24.0,-78.85,2.0
2020-01-30,27.3575,31.612,25.0,-78.85,2.0
2020-01-30,27.3509,31.627,26.0,-78.85,2.0
2020-01-30,27.34,31.6403,27.0,-78.85,2.0
2020-01-30,27.3358,31.6492,28.0,-78.85,2.0
2020-01-30,27.3132,31.6755,29.0,-78.85,2.0
2020-01-30,27.2748,31.705,30.0,-78.85,2.0
2020-01-30,27.2405,31.7302,31.0,-78.85,2.0
2020-01-30,27.1861,31.7725,32.0,-78.85,2.0
2020-01-30,27.1439,31.807,33.0,-78.85,2.0
2020-01-30,27.094,31.8398,34.0,-78.85,2.0
2020-01-30,27.0411,31.8219,35.0,-78.85,2.0
2020-01-30,25.8759,30.9773,36.0,-78.85,2.0
2020-01-30,21.6054,32.353,37.0,-78.85,2.0
2020-01-30,18.4118,33.8334,38.0,-78.85,2.0
2020-01-30,17.1488,34.7526,39.0,-78.85,2.0
2020-01-30,16.8506,34.8737,40.0,-78.85,2.0
2020-01-30,16.7184,34.9507,41.0,-78.85,2.0
2020-01-30,16.6711,34.9245,42.0,-78.85,2.0
2020-01-30,16.5535,34.8577,43.0,-78.85,2.0
2020-01-30,16.4014,34.9189,44.0,-78.85,2.0
2020-01-30,16.3529,34.9437,45.0,-78.85,2.0
2020-01-30,16.3236,34.9176,46.0,-78.85,2.0
2020-01-30,16.2671,34.9178,47.0,-78.85,2.0
2020-01-30,16.2255,34.9333,48.0,-78.85,2.0
2020-01-30,16.2048,34.9362,49.0,-78.85,2.0
2020-01-30,16.194,34.9484,50.0,-78.85,2.0
2020-01-30,16.1794,34.9308,51.0,-78.85,2.0
2020-01-30,16.1521,34.9343,52.0,-78.85,2.0
2020-01-30,16.1354,34.9415,53.0,-78.85,2.0
2020-01-30,16.1282,34.9457,54.0,-78.85,2.0
2020-01-30,16.1165,34.9351,55.0,-78.85,2.0
2020-01-30,16.0716,34.931,56.0,-78.85,2.0
2020-01-30,16.0419,34.937,57.0,-78.85,2.0
2020-01-30,16.0273,34.9346,58.0,-78.85,2.0
2020-01-30,16.0078,34.9257,59.0,-78.85,2.0
2020-01-30,15.9815,34.927,60.0,-78.85,2.0
2020-01-30,15.9604,34.9301,61.0,-78.85,2.0
2020-01-30,15.9525,34.9284,62.0,-78.85,2.0
2020-01-30,15.9414,34.9352,63.0,-78.85,2.0
2020-01-30,15.9394,34.936,64.0,-78.85,2.0
2020-01-30,15.9384,34.935,65.0,-78.85,2.0
2020-01-30,15.9348,34.9298,66.0,-78.85,2.0
2020-01-30,15.9139,34.9176,67.0,-78.85,2.0
2020-01-30,15.889,34.9255,68.0,-78.85,2.0
2020-01-30,15.8722,34.9326,69.0,-78.85,2.0
2020-01-30,15.8651,34.9252,70.0,-78.85,2.0
2020-01-30,15.8448,34.9272,71.0,-78.85,2.0
2020-01-30,15.8368,34.9309,72.0,-78.85,2.0
2020-01-30,15.8321,34.929,73.0,-78.85,2.0
2020-01-30,15.8281,34.9304,74.0,-78.85,2.0
2020-01-30,15.8255,34.9322,75.0,-78.85,2.0
2020-01-30,15.8246,34.9313,76.0,-78.85,2.0
2020-01-30,15.8186,34.926,77.0,-78.85,2.0
2020-01-30,15.8001,34.9188,78.0,-78.85,2.0
2020-01-30,15.7668,34.9125,79.0,-78.85,2.0
2020-01-30,15.7351,34.9216,80.0,-78.85,2.0
2020-02-14,28.051,30.4593,1.0,-78.85,2.0
2020-02-14,28.1235,30.7926,2.0,-78.85,2.0
2020-02-14,28.2126,30.909,3.0,-78.85,2.0
2020-02-14,28.2741,30.9434,4.0,-78.85,2.0
2020-02-14,28.2972,30.954,5.0,-78.85,2.0
2020-02-14,28.3129,30.966,6.0,-78.85,2.0
2020-02-14,28.3158,30.9842,7.0,-78.85,2.0
2020-02-14,28.3186,31.0042,8.0,-78.85,2.0
2020-02-14,28.3174,31.0445,9.0,-78.85,2.0
2020-02-14,28.3139,31.084,10.0,-78.85,2.0
2020-02-14,28.3008,31.2674,11.0,-78.85,2.0
2020-02-14,28.1235,31.567,12.0,-78.85,2.0
2020-02-14,27.9805,31.7263,13.0,-78.85,2.0
2020-02-14,27.9023,31.8176,14.0,-78.85,2.0
2020-02-14,27.8344,31.8623,15.0,-78.85,2.0
2020-02-14,27.7604,31.8808,16.0,-78.85,2.0
2020-02-14,27.693,31.9074,17.0,-78.85,2.0
2020-02-14,27.5877,31.9211,18.0,-78.85,2.0
2020-02-14,27.4139,31.8694,19.0,-78.85,2.0
2020-02-14,27.1734,31.8879,20.0,-78.85,2.0
2020-02-14,26.831,31.9409,21.0,-78.85,2.0
2020-02-14,26.4768,32.0817,22.0,-78.85,2.0
2020-02-14,26.2028,32.0508,23.0,-78.85,2.0
2020-02-14,25.6222,31.9537,24.0,-78.85,2.0
2020-02-14,24.2276,32.3073,25.0,-78.85,2.0
2020-02-14,22.7593,32.8615,26.0,-78.85,2.0
2020-02-14,21.4225,33.5282,27.0,-78.85,2.0
2020-02-14,20.7895,34.0802,28.0,-78.85,2.0
2020-02-14,20.5601,34.3,29.0,-78.85,2.0
2020-02-14,20.4444,34.3165,30.0,-78.85,2.0
2020-02-14,20.2912,34.2943,31.0,-78.85,2.0
2020-02-14,19.9651,34.3624,32.0,-78.85,2.0
2020-02-14,19.6259,34.3539,33.0,-78.85,2.0
2020-02-14,19.0889,34.3465,34.0,-78.85,2.0
2020-02-14,18.3397,34.3707,35.0,-78.85,2.0
2020-02-14,17.8611,34.7334,36.0,-78.85,2.0
2020-02-14,17.6996,34.8075,37.0,-78.85,2.0
2020-02-14,17.6173,34.799,38.0,-78.85,2.0
2020-02-14,17.5243,34.8077,39.0,-78.85,2.0
2020-02-14,17.4346,34.7713,40.0,-78.85,2.0
2020-02-14,17.2744,34.7868,41.0,-78.85,2.0
2020-02-14,17.1481,34.8155,42.0,-78.85,2.0
2020-02-14,17.0411,34.8353,43.0,-78.85,2.0
2020-02-14,16.9641,34.8509,44.0,-78.85,2.0
2020-02-14,16.9139,34.8645,45.0,-78.85,2.0
2020-02-14,16.8837,34.8676,46.0,-78.85,2.0
2020-02-14,16.8538,34.8598,47.0,-78.85,2.0
2020-02-14,16.818,34.8514,48.0,-78.85,2.0
2020-02-14,16.7565,34.8419,49.0,-78.85,2.0
2020-02-14,16.6913,34.8577,50.0,-78.85,2.0
2020-02-14,16.639,34.8594,51.0,-78.85,2.0
2020-02-14,16.5522,34.7977,52.0,-78.85,2.0
2020-02-14,16.4104,34.8626,53.0,-78.85,2.0
2020-02-14,16.3552,34.8886,54.0,-78.85,2.0
2020-02-14,16.3265,34.8933,55.0,-78.85,2.0
2020-02-14,16.3022,34.8956,56.0,-78.85,2.0
2020-02-14,16.2803,34.9018,57.0,-78.85,2.0
2020-02-14,16.2625,34.8942,58.0,-78.85,2.0
2020-02-14,16.234,34.897,59.0,-78.85,2.0
2020-02-14,16.203,34.8964,60.0,-78.85,2.0
2020-02-14,16.1617,34.8875,61.0,-78.85,2.0
2020-02-14,16.1096,34.9088,62.0,-78.85,2.0
2020-02-14,16.084,34.9164,63.0,-78.85,2.0
2020-02-14,16.0533,34.9216,64.0,-78.85,2.0
2020-02-14,16.0397,34.945,65.0,-78.85,2.0
2020-02-14,16.0318,34.9337,66.0,-78.85,2.0
2020-02-14,16.0131,34.9301,67.0,-78.85,2.0
2020-02-14,15.9933,34.9287,68.0,-78.85,2.0
2020-02-14,15.9694,34.915,69.0,-78.85,2.0
2020-02-14,15.9322,34.9089,70.0,-78.85,2.0
2020-02-14,15.8899,34.9103,71.0,-78.85,2.0
2020-02-14,15.8561,34.9241,72.0,-78.85,2.0
2020-02-14,15.8382,34.9238,73.0,-78.85,2.0
2020-02-14,15.816,34.9175,74.0,-78.85,2.0
2020-02-14,15.7865,34.9161,75.0,-78.85,2.0
2020-02-14,15.7608,34.9292,76.0,-78.85,2.0
2020-02-14,15.753,34.9309,77.0,-78.85,2.0
2020-02-14,15.744,34.9238,78.0,-78.85,2.0
2020-02-14,15.7256,34.9225,79.0,-78.85,2.0
2020-02-14,15.7037,34.9239,80.0,-78.85,2.0
2020-02-27,27.6648,29.3692,1.0,-78.85,2.0
2020-02-27,27.6807,29.9024,2.0,-78.85,2.0
2020-02-27,27.6891,30.3146,3.0,-78.85,2.0
2020-02-27,27.5794,30.3061,4.0,-78.85,2.0
2020-02-27,27.5368,30.5358,5.0,-78.85,2.0
2020-02-27,27.4438,31.0422,6.0,-78.85,2.0
2020-02-27,27.3276,31.323,7.0,-78.85,2.0
2020-02-27,27.2242,31.3869,8.0,-78.85,2.0
2020-02-27,27.1553,31.5652,9.0,-78.85,2.0
2020-02-27,26.7851,31.7682,10.0,-78.85,2.0
2020-02-27,25.5315,31.9472,11.0,-78.85,2.0
2020-02-27,23.1005,32.9673,12.0,-78.85,2.0
2020-02-27,21.426,34.094,13.0,-78.85,2.0
2020-02-27,20.8626,34.4452,14.0,-78.85,2.0
2020-02-27,20.624,34.6047,15.0,-78.85,2.0
2020-02-27,20.4046,34.6494,16.0,-78.85,2.0
2020-02-27,20.0581,34.6686,17.0,-78.85,2.0
2020-02-27,19.6677,34.8087,18.0,-78.85,2.0
2020-02-27,19.4655,34.8811,19.0,-78.85,2.0
2020-02-27,19.3554,34.9524,20.0,-78.85,2.0
2020-02-27,19.2854,34.9468,21.0,-78.85,2.0
